daily_study_hours,homework_completion_rate,class_participation,exam_scores,attendance_rate,online_activity,assignment_quality,study_consistency,learning_progress,peer_interaction,resource_usage,time_management,goal_setting,feedback_usage,self_assessment,collaboration_skills,problem_solving,creativity,critical_thinking,emotional_regulation,is_exam_week,is_weekend,is_holiday_period,student_id,week_number,timestamp
1.0,1.0,0.5464,0.6972,0.3687,0.3696,0.3553,0.4076,0.2811,0.2603,0.5235,0.3042,0.6298,0.2787,0.4165,0.4162,0.7671,0.6328,0.6319,0.2807,0,0,1,S0390,7,2024-W07
1.0,1.0,0.8088,0.6868,0.3695,0.452,0.3403,0.3451,0.2653,0.3366,0.6181,0.3134,0.7097,0.3369,0.4245,0.425,0.8244,0.7085,0.6389,0.3804,1,0,0,S0390,8,2024-W08
1.0,0.6304,0.5955,0.4014,0.5796,0.3335,0.4009,0.5993,0.4891,0.2809,0.2063,0.5534,0.4567,0.3951,0.5992,0.44,0.54,0.6695,0.3627,0.4218,0,1,0,S0391,1,2024-W01
1.0,0.716,0.6595,0.392,0.5785,0.4646,0.5083,0.5901,0.5757,0.2748,0.2743,0.5859,0.3596,0.3426,0.6143,0.4879,0.4996,0.6012,0.4379,0.5148,0,0,0,S0391,2,2024-W02
1.0,0.7705,0.7065,0.4094,0.6235,0.3679,0.4725,0.608,0.5759,0.2561,0.2422,0.6866,0.3996,0.4531,0.5366,0.4353,0.5063,0.6144,0.4764,0.5165,0,1,0,S0391,3,2024-W03
1.0,1.0,0.6506,0.4458,0.6101,0.55,0.4714,0.6516,0.5899,0.3313,0.3183,0.5681,0.4875,0.466,0.5375,0.4508,0.5812,0.8009,0.4636,0.4643,1,0,0,S0391,4,2024-W04
1.0,0.7806,0.7168,0.4666,0.697,0.3544,0.5522,0.6098,0.6295,0.3142,0.2529,0.7231,0.4024,0.4326,0.6073,0.4492,0.4739,0.6663,0.4642,0.4925,0,1,0,S0391,5,2024-W05
1.0,0.7007,0.6313,0.5088,0.6493,0.3914,0.5387,0.7701,0.6437,0.2297,0.239,0.6356,0.5186,0.4398,0.6374,0.5391,0.6105,0.7327,0.5463,0.6184,0,1,1,S0391,6,2024-W06
1.0,0.8534,0.6069,0.4508,0.6577,0.4714,0.5983,0.6896,0.5131,0.2713,0.2324,0.6563,0.4247,0.5214,0.5732,0.5054,0.5161,0.8539,0.4405,0.5565,0,1,1,S0391,7,2024-W07
1.0,0.9437,0.7307,0.4488,0.5704,0.4803,0.5645,0.7517,0.6797,0.3229,0.272,0.6795,0.5313,0.4833,0.6881,0.525,0.5829,0.7242,0.4979,0.5491,1,1,0,S0391,8,2024-W08
1.0,0.5843,0.7016,0.2558,0.3895,0.2618,0.2526,0.5759,0.3988,0.4789,0.1779,0.3805,0.3888,0.4975,0.6172,0.5479,0.3361,0.4543,0.4503,0.4734,0,1,0,S0392,1,2024-W01
1.0,0.7065,0.6526,0.2388,0.4419,0.5107,0.255,0.6136,0.4007,0.5558,0.2534,0.3671,0.5147,0.4714,0.5597,0.685,0.3429,0.4779,0.4964,0.4419,0,0,0,S0392,2,2024-W02
1.0,0.7264,0.7717,0.2495,0.4401,0.3527,0.2435,0.6028,0.3755,0.5005,0.1966,0.4581,0.4047,0.4952,0.7394,0.6705,0.3802,0.5375,0.4765,0.4461,0,1,0,S0392,3,2024-W03
1.0,0.8234,0.6035,0.3048,0.4886,0.5366,0.2953,0.5748,0.3978,0.5941,0.2937,0.4742,0.4624,0.5749,0.6568,0.6726,0.4294,0.4422,0.5708,0.4723,1,0,0,S0392,4,2024-W04
1.0,0.6074,0.6125,0.3299,0.543,0.3517,0.2781,0.6132,0.4178,0.5615,0.1834,0.4919,0.5317,0.5055,0.6015,0.5899,0.4512,0.5237,0.5048,0.4923,0,1,0,S0392,5,2024-W05
1.0,0.695,0.6504,0.2972,0.5389,0.3715,0.2928,0.7675,0.4218,0.418,0.2225,0.5021,0.4602,0.495,0.7081,0.7602,0.4579,0.4673,0.5951,0.413,0,1,1,S0392,6,2024-W06
1.0,0.7527,0.6595,0.3388,0.474,0.5933,0.3164,0.6797,0.3919,0.4272,0.3103,0.4754,0.5186,0.5414,0.7163,0.6717,0.4873,0.5374,0.5268,0.567,0,0,1,S0392,7,2024-W07
1.0,0.9337,0.6575,0.3214,0.4533,0.3505,0.3301,0.7321,0.3714,0.5436,0.2199,0.4515,0.4813,0.5453,0.7593,0.7417,0.4575,0.6309,0.5366,0.4643,1,1,0,S0392,8,2024-W08
1.0,0.7143,0.6492,0.5249,0.2668,0.4097,0.5569,0.6759,0.3704,0.3284,0.4125,0.5058,0.482,0.2798,0.4149,0.3739,0.2945,0.2703,0.326,0.6312,0,1,0,S0393,1,2024-W01
1.0,0.7426,0.6665,0.5792,0.25,0.5649,0.5609,0.6086,0.3985,0.2863,0.4494,0.627,0.5181,0.3056,0.3649,0.3053,0.2848,0.3083,0.2678,0.5234,0,1,0,S0393,2,2024-W02
1.0,0.8813,0.7713,0.6336,0.3375,0.7562,0.6034,0.5849,0.4282,0.3281,0.6015,0.5412,0.5754,0.255,0.4104,0.3937,0.2959,0.324,0.2823,0.5961,0,0,0,S0393,3,2024-W03
1.0,1.0,0.6517,0.6118,0.2663,0.6455,0.6654,0.7467,0.4241,0.3615,0.7777,0.5053,0.6467,0.2637,0.4383,0.3995,0.2806,0.2527,0.291,0.5753,1,0,0,S0393,4,2024-W04
1.0,0.9356,0.767,0.7556,0.3662,0.7294,0.7254,0.6247,0.4176,0.3027,0.7771,0.6714,0.6634,0.3041,0.4032,0.3656,0.3274,0.3174,0.3705,0.6375,0,0,0,S0393,5,2024-W05
1.0,0.8301,0.6607,0.7893,0.3261,0.4875,0.7293,0.7095,0.3629,0.2312,0.5771,0.6503,0.6977,0.2907,0.5247,0.3891,0.3084,0.3124,0.3059,0.7295,0,1,1,S0393,6,2024-W06
1.0,1.0,0.6123,0.7913,0.3031,0.7352,0.7172,0.7493,0.4428,0.3074,0.8334,0.6235,0.5887,0.3729,0.5175,0.4413,0.3458,0.3273,0.384,0.6385,0,0,1,S0393,7,2024-W07
1.0,1.0,0.8236,0.7537,0.3839,0.5774,0.7243,0.6685,0.4544,0.3514,0.6202,0.6635,0.7459,0.382,0.4728,0.4681,0.3006,0.2895,0.3317,0.7368,1,1,0,S0393,8,2024-W08
1.0,0.7515,0.6122,0.3141,0.323,0.4087,0.5596,0.3693,0.2854,0.3338,0.4073,0.3106,0.3869,0.5166,0.5242,0.6693,0.653,0.5125,0.697,0.2423,0,0,0,S0394,1,2024-W01
1.0,0.838,0.6977,0.3404,0.3174,0.3282,0.5923,0.3963,0.3545,0.3341,0.3812,0.289,0.4066,0.5891,0.6153,0.7552,0.6226,0.531,0.6373,0.2855,0,0,0,S0394,2,2024-W02
1.0,0.9293,0.575,0.3956,0.3497,0.3004,0.6364,0.3871,0.2871,0.3377,0.3186,0.2585,0.4129,0.5303,0.6527,0.7433,0.732,0.7128,0.6352,0.2578,0,1,0,S0394,3,2024-W03
1.0,1.0,0.6761,0.3906,0.3322,0.434,0.6175,0.515,0.3254,0.3755,0.4696,0.2821,0.3819,0.4724,0.7269,0.6619,0.6642,0.6325,0.6762,0.2558,1,0,0,S0394,4,2024-W04
1.0,0.8381,0.7264,0.3851,0.377,0.4456,0.714,0.5006,0.3617,0.3125,0.4391,0.3313,0.503,0.5503,0.6146,0.8087,0.7103,0.7702,0.7593,0.2715,0,0,0,S0394,5,2024-W05
1.0,0.959,0.592,0.4341,0.3565,0.4629,0.7854,0.4861,0.33,0.2546,0.4034,0.3063,0.4201,0.5955,0.7558,0.791,0.704,0.5887,0.76,0.327,0,0,1,S0394,6,2024-W06
1.0,0.87,0.6047,0.4681,0.3451,0.3648,0.7722,0.5149,0.3794,0.2464,0.4345,0.3432,0.5459,0.5434,0.7778,0.8769,0.8632,0.6678,0.7573,0.3241,0,0,1,S0394,7,2024-W07
1.0,1.0,0.7998,0.4692,0.4122,0.3304,0.6972,0.5289,0.3477,0.3502,0.3141,0.3018,0.5447,0.5584,0.6451,0.8852,0.6926,0.802,0.6964,0.3553,1,1,0,S0394,8,2024-W08
1.0,0.8968,0.5583,0.5266,0.4702,0.6585,0.3738,0.5472,0.3826,0.4805,0.5935,0.3326,0.4745,0.3299,0.5719,0.5504,0.252,0.2699,0.31,0.315,0,0,0,S0395,1,2024-W01
1.0,0.8579,0.6757,0.5788,0.4641,0.8509,0.3809,0.6232,0.3154,0.5217,0.5031,0.4342,0.5037,0.3231,0.5934,0.6116,0.333,0.2677,0.3962,0.3536,0,0,0,S0395,2,2024-W02
1.0,0.8236,0.6941,0.6215,0.4952,0.887,0.4181,0.658,0.413,0.5048,0.5957,0.4608,0.5053,0.2954,0.6305,0.6072,0.3257,0.2921,0.3323,0.3218,0,0,0,S0395,3,2024-W03
1.0,1.0,0.6975,0.5971,0.448,0.8767,0.4215,0.6016,0.3524,0.5662,0.6601,0.4541,0.5839,0.3444,0.6356,0.6131,0.3371,0.2647,0.4176,0.381,1,0,0,S0395,4,2024-W04
1.0,0.8599,0.6512,0.7174,0.4347,0.6379,0.4549,0.587,0.4454,0.6549,0.4457,0.3989,0.5332,0.3406,0.6281,0.5881,0.3719,0.3574,0.3791,0.3623,0,1,0,S0395,5,2024-W05
1.0,1.0,0.4921,0.773,0.5457,0.929,0.4925,0.6521,0.4701,0.4026,0.6057,0.4238,0.5895,0.3601,0.8278,0.5841,0.3587,0.2881,0.4327,0.4082,0,0,1,S0395,6,2024-W06
1.0,1.0,0.5401,0.749,0.433,0.9025,0.4925,0.7165,0.4735,0.5305,0.6772,0.3909,0.6332,0.3025,0.7205,0.6949,0.3904,0.3733,0.4035,0.3524,0,0,1,S0395,7,2024-W07
1.0,1.0,0.7458,0.7285,0.5404,0.6106,0.5163,0.6658,0.4139,0.6095,0.3934,0.419,0.5973,0.3076,0.7223,0.6697,0.3735,0.3789,0.4191,0.4278,1,1,0,S0395,8,2024-W08
1.0,0.775,0.4717,0.2151,0.387,0.4533,0.3034,0.5202,0.7468,0.2845,0.4108,0.505,0.5331,0.4756,0.3741,0.5042,0.3117,0.4153,0.651,0.5085,0,1,0,S0396,1,2024-W01
1.0,0.8783,0.5658,0.2565,0.3584,0.6925,0.3143,0.515,0.7515,0.3633,0.5342,0.5152,0.4461,0.3965,0.355,0.4961,0.2747,0.4887,0.6939,0.5535,0,0,0,S0396,2,2024-W02
1.0,0.8332,0.4644,0.2903,0.4229,0.4645,0.2948,0.598,0.7152,0.3659,0.388,0.6808,0.4983,0.4226,0.4168,0.497,0.2829,0.5346,0.7138,0.5556,0,1,0,S0396,3,2024-W03
1.0,0.8789,0.5719,0.2818,0.4276,0.4184,0.3526,0.6553,0.7673,0.3335,0.3845,0.5333,0.4628,0.5056,0.4615,0.5145,0.3055,0.4427,0.6741,0.5671,1,1,0,S0396,4,2024-W04
1.0,0.9291,0.5217,0.3229,0.4366,0.649,0.3691,0.6544,0.8017,0.3735,0.6792,0.5674,0.5641,0.498,0.4722,0.4815,0.2995,0.4283,0.7066,0.6498,0,0,0,S0396,5,2024-W05
1.0,0.7632,0.4877,0.2929,0.4303,0.4811,0.345,0.6711,0.8855,0.2804,0.501,0.651,0.557,0.4842,0.3865,0.5457,0.3322,0.4924,0.7921,0.5551,0,1,1,S0396,6,2024-W06
1.0,0.8616,0.4778,0.2955,0.3617,0.7865,0.399,0.5931,0.8377,0.3358,0.7092,0.6306,0.5471,0.5019,0.4769,0.4772,0.3604,0.4877,0.8272,0.6545,0,0,1,S0396,7,2024-W07
1.0,1.0,0.6731,0.2846,0.3704,0.438,0.3747,0.5658,0.8293,0.396,0.4033,0.6691,0.6003,0.4669,0.5472,0.4856,0.4113,0.505,0.8501,0.6413,1,1,0,S0396,8,2024-W08
1.0,0.6262,0.6322,0.5968,0.4543,0.5596,0.5662,0.5133,0.734,0.425,0.2842,0.502,0.342,0.651,0.5853,0.6703,0.4488,0.2843,0.6634,0.6161,0,0,0,S0397,1,2024-W01
1.0,0.6425,0.5753,0.6532,0.5599,0.5814,0.6119,0.4902,0.7369,0.4796,0.2935,0.6194,0.3759,0.7036,0.6393,0.6836,0.3796,0.286,0.7025,0.7094,0,0,0,S0397,2,2024-W02
1.0,0.6945,0.6487,0.6662,0.4798,0.4831,0.5868,0.5993,0.6601,0.5944,0.3802,0.5561,0.3807,0.7462,0.6625,0.6767,0.4198,0.3023,0.666,0.5799,0,0,0,S0397,3,2024-W03
1.0,0.9433,0.6435,0.6359,0.5153,0.385,0.6296,0.5938,0.7458,0.5872,0.2345,0.5688,0.4509,0.6746,0.6592,0.7363,0.4318,0.2525,0.6914,0.6447,1,1,0,S0397,4,2024-W04
1.0,0.6797,0.6185,0.7752,0.678,0.4489,0.6741,0.5628,0.837,0.558,0.2707,0.5916,0.4854,0.7457,0.7229,0.7769,0.4313,0.2719,0.8098,0.7367,0,1,0,S0397,5,2024-W05
1.0,0.6747,0.5785,0.8273,0.5213,0.3434,0.7267,0.5747,0.7576,0.4874,0.2226,0.6997,0.4267,0.7153,0.7035,0.6924,0.5051,0.2802,0.7435,0.6777,0,1,1,S0397,6,2024-W06
1.0,0.7879,0.4838,0.7878,0.6822,0.4288,0.7904,0.7305,0.7595,0.4632,0.2815,0.6734,0.4143,0.7856,0.6683,0.6513,0.4895,0.2763,0.6581,0.7543,0,1,1,S0397,7,2024-W07
1.0,0.8833,0.7297,0.7707,0.635,0.6242,0.6769,0.6203,0.7593,0.6452,0.4257,0.6534,0.4398,0.7647,0.6711,0.8139,0.529,0.3045,0.8483,0.8645,1,0,0,S0397,8,2024-W08
1.0,0.6099,0.5543,0.281,0.3913,0.4443,0.3712,0.3944,0.5139,0.3711,0.4531,0.5511,0.5031,0.2831,0.5444,0.6901,0.5007,0.6687,0.2943,0.5372,0,0,0,S0398,1,2024-W01
1.0,0.6643,0.7122,0.2806,0.3997,0.3141,0.3835,0.422,0.4854,0.3604,0.3027,0.4856,0.5271,0.3258,0.6101,0.6868,0.4912,0.6382,0.3566,0.7004,0,1,0,S0398,2,2024-W02
1.0,0.8412,0.5605,0.3169,0.4349,0.5148,0.4042,0.3934,0.4697,0.3716,0.4517,0.5696,0.5744,0.3695,0.5798,0.7836,0.536,0.7463,0.393,0.6277,0,0,0,S0398,3,2024-W03
1.0,0.8989,0.6693,0.3366,0.4212,0.4539,0.4465,0.4309,0.5571,0.3964,0.4445,0.4774,0.6221,0.364,0.6788,0.6961,0.5632,0.6327,0.3964,0.6419,1,0,0,S0398,4,2024-W04
1.0,0.7047,0.6182,0.3516,0.4829,0.5102,0.47,0.4078,0.5241,0.4742,0.4541,0.5735,0.5651,0.3911,0.7346,0.7402,0.5323,0.673,0.4373,0.7913,0,0,0,S0398,5,2024-W05
1.0,0.7696,0.5302,0.3157,0.449,0.5286,0.5148,0.4957,0.5869,0.3759,0.5065,0.5667,0.6382,0.4089,0.6249,0.7517,0.6606,0.8078,0.3437,0.6557,0,0,1,S0398,6,2024-W06
1.0,0.7373,0.5304,0.336,0.5202,0.5742,0.5449,0.5004,0.576,0.344,0.4661,0.6223,0.6033,0.3205,0.7013,0.7251,0.6632,0.8038,0.4574,0.7639,0,0,1,S0398,7,2024-W07
1.0,0.9628,0.6405,0.3824,0.5558,0.5842,0.4908,0.4561,0.592,0.4728,0.4636,0.6696,0.6937,0.3681,0.6495,0.7624,0.6796,0.782,0.4251,0.6583,1,0,0,S0398,8,2024-W08
1.0,0.7766,0.6917,0.3711,0.5298,0.1807,0.4564,0.5261,0.4388,0.2298,0.4004,0.3451,0.414,0.361,0.3073,0.3744,0.4534,0.4119,0.5101,0.3467,0,1,0,S0399,1,2024-W01
1.0,0.7782,0.6566,0.3444,0.4415,0.2032,0.4592,0.5675,0.4601,0.2581,0.4038,0.3649,0.4037,0.4179,0.3069,0.3824,0.455,0.4575,0.4314,0.4003,0,1,0,S0399,2,2024-W02
1.0,0.9501,0.6119,0.3573,0.5021,0.2544,0.5167,0.5511,0.4564,0.2586,0.4951,0.3768,0.3962,0.3792,0.3413,0.3209,0.379,0.4263,0.5368,0.3824,0,0,0,S0399,3,2024-W03
1.0,1.0,0.6599,0.392,0.4513,0.2089,0.5447,0.6987,0.4712,0.2422,0.4323,0.347,0.3689,0.4275,0.3675,0.3884,0.3894,0.4823,0.526,0.4122,1,1,0,S0399,4,2024-W04
1.0,0.794,0.6387,0.4835,0.5885,0.2785,0.5299,0.5799,0.4166,0.2901,0.5511,0.3938,0.3792,0.3441,0.3286,0.4359,0.5248,0.5176,0.5745,0.4851,0,0,0,S0399,5,2024-W05
1.0,0.7621,0.5788,0.4277,0.5689,0.3064,0.5716,0.6084,0.4469,0.2595,0.6823,0.3597,0.4379,0.3789,0.3146,0.4377,0.4314,0.4472,0.4693,0.5077,0,0,1,S0399,6,2024-W06
1.0,0.9448,0.4821,0.458,0.5599,0.2741,0.5962,0.622,0.4296,0.2476,0.622,0.3238,0.4892,0.4371,0.3772,0.4089,0.4778,0.5577,0.6453,0.5308,0,0,1,S0399,7,2024-W07
1.0,1.0,0.6954,0.4757,0.645,0.1973,0.5722,0.7599,0.4914,0.3232,0.4471,0.4225,0.4476,0.4629,0.4161,0.4747,0.5197,0.4812,0.493,0.4308,1,1,0,S0399,8,2024-W08
1.0,0.8398,0.4886,0.2769,0.27,0.6355,0.3706,0.5391,0.653,0.2385,0.5359,0.5706,0.4511,0.3856,0.5198,0.4804,0.2899,0.4924,0.6357,0.569,0,0,0,S0400,1,2024-W01
1.0,0.7634,0.5235,0.2584,0.2932,0.5866,0.359,0.533,0.596,0.2437,0.5943,0.6811,0.4183,0.4201,0.4458,0.481,0.359,0.584,0.6115,0.5482,0,0,0,S0400,2,2024-W02
1.0,0.7572,0.5696,0.2847,0.3034,0.4069,0.4212,0.5146,0.7216,0.2485,0.5141,0.558,0.3826,0.3337,0.5261,0.4928,0.3083,0.5006,0.6271,0.5608,0,1,0,S0400,3,2024-W03
1.0,1.0,0.5635,0.2987,0.3001,0.5332,0.3935,0.6734,0.7815,0.2613,0.4674,0.6548,0.4235,0.3385,0.496,0.4467,0.3667,0.5398,0.5997,0.6596,1,1,0,S0400,4,2024-W04
1.0,0.7765,0.4905,0.3447,0.3035,0.6865,0.4893,0.6032,0.6122,0.2624,0.5827,0.6623,0.4068,0.3859,0.4757,0.5789,0.4131,0.5892,0.71,0.5448,0,0,0,S0400,5,2024-W05
1.0,0.8572,0.5168,0.3328,0.2915,0.5097,0.4719,0.6418,0.8109,0.2826,0.4618,0.6622,0.5259,0.3511,0.5026,0.5138,0.3876,0.6585,0.7889,0.6381,0,1,1,S0400,6,2024-W06
1.0,1.0,0.4788,0.3623,0.3028,0.585,0.5086,0.7357,0.8491,0.2218,0.5031,0.7133,0.4556,0.3729,0.6425,0.5008,0.4266,0.6997,0.7969,0.6281,0,1,1,S0400,7,2024-W07
1.0,1.0,0.7074,0.3579,0.3239,0.7194,0.4684,0.6038,0.8692,0.3197,0.7985,0.652,0.4415,0.4292,0.6257,0.6315,0.396,0.6114,0.7748,0.5585,1,0,0,S0400,8,2024-W08
1.0,0.6958,0.6343,0.4015,0.3407,0.6799,0.5237,0.5374,0.4311,0.3713,0.6495,0.5681,0.3724,0.434,0.3083,0.4247,0.5278,0.412,0.4406,0.4617,0,0,0,S0401,1,2024-W01
1.0,0.8183,0.6528,0.457,0.4376,0.7736,0.5617,0.5539,0.4558,0.3955,0.6794,0.5666,0.3138,0.3929,0.3387,0.4534,0.6444,0.3658,0.5067,0.5101,0,0,0,S0401,2,2024-W02
1.0,0.8673,0.7392,0.4375,0.3635,0.5309,0.5884,0.5923,0.4775,0.509,0.4431,0.5578,0.312,0.3949,0.3638,0.4743,0.5256,0.3457,0.48,0.5347,0,1,0,S0401,3,2024-W03
1.0,0.9187,0.8197,0.4356,0.405,0.7639,0.6624,0.5709,0.4113,0.4357,0.6445,0.631,0.4023,0.4099,0.354,0.464,0.6427,0.3726,0.5139,0.5379,1,0,0,S0401,4,2024-W04
1.0,0.7077,0.7364,0.5113,0.4059,0.5611,0.6874,0.6185,0.44,0.4054,0.4726,0.6444,0.3808,0.5014,0.3986,0.4182,0.5609,0.4091,0.4271,0.499,0,1,0,S0401,5,2024-W05
1.0,0.6965,0.5416,0.5672,0.4024,0.8448,0.6409,0.6008,0.4282,0.4089,0.6624,0.6132,0.3998,0.5051,0.3435,0.5183,0.6469,0.4376,0.4701,0.5592,0,0,1,S0401,6,2024-W06
1.0,0.7901,0.5661,0.5036,0.4081,0.8922,0.6705,0.6809,0.4375,0.4184,0.7748,0.7607,0.3947,0.5216,0.3984,0.5236,0.668,0.4277,0.4767,0.545,0,0,1,S0401,7,2024-W07
1.0,1.0,0.8337,0.5768,0.5116,0.6577,0.7719,0.7003,0.5001,0.4934,0.6257,0.7684,0.451,0.5141,0.4316,0.4256,0.6952,0.4808,0.5476,0.5051,1,1,0,S0401,8,2024-W08
1.0,0.6728,0.7199,0.6058,0.2764,0.4058,0.3861,0.5613,0.5362,0.4999,0.306,0.6898,0.4958,0.3371,0.7259,0.325,0.6366,0.5158,0.4992,0.6243,0,1,0,S0402,1,2024-W01
1.0,0.8049,0.6729,0.6759,0.3108,0.4464,0.3889,0.4702,0.5447,0.5873,0.3001,0.6213,0.4265,0.3072,0.7206,0.3365,0.7361,0.4999,0.5104,0.5964,0,1,0,S0402,2,2024-W02
1.0,0.7735,0.7166,0.7003,0.2906,0.5036,0.4322,0.5351,0.5208,0.622,0.4081,0.6396,0.4597,0.3933,0.774,0.3735,0.7133,0.5413,0.5506,0.6676,0,0,0,S0402,3,2024-W03
1.0,0.9091,0.6152,0.7088,0.2924,0.607,0.4764,0.497,0.62,0.6546,0.4845,0.7822,0.4507,0.3641,0.6112,0.384,0.6671,0.589,0.563,0.5632,1,0,0,S0402,4,2024-W04
1.0,0.8166,0.7756,0.7734,0.302,0.3976,0.4189,0.6742,0.6469,0.6828,0.3352,0.7768,0.4867,0.3161,0.6777,0.3589,0.6269,0.522,0.5324,0.6719,0,1,0,S0402,5,2024-W05
1.0,0.8797,0.5053,0.8425,0.3436,0.4858,0.5012,0.528,0.6951,0.5591,0.3562,0.8066,0.4986,0.3332,0.7179,0.4363,0.8154,0.6568,0.5638,0.6523,0,1,1,S0402,6,2024-W06
1.0,0.9512,0.6169,0.8011,0.3141,0.618,0.4764,0.5943,0.6974,0.5509,0.4617,0.7019,0.4881,0.3451,0.6738,0.3903,0.8333,0.6071,0.5999,0.6551,0,0,1,S0402,7,2024-W07
1.0,1.0,0.6609,0.7493,0.3656,0.4288,0.5245,0.5566,0.6311,0.5665,0.3684,0.6899,0.5688,0.3435,0.8062,0.3519,0.6521,0.7027,0.6692,0.6227,1,1,0,S0402,8,2024-W08
1.0,0.8309,0.6966,0.2591,0.4333,0.4345,0.4398,0.6236,0.6079,0.3813,0.2883,0.4495,0.3354,0.3137,0.4678,0.4519,0.2819,0.3578,0.3737,0.2321,0,1,0,S0403,1,2024-W01
1.0,0.8787,0.7573,0.2812,0.4089,0.4846,0.4911,0.5626,0.6793,0.4397,0.3104,0.449,0.4134,0.3366,0.4698,0.364,0.3067,0.3996,0.4637,0.2684,0,1,0,S0403,2,2024-W02
1.0,1.0,0.7797,0.3346,0.4494,0.734,0.5419,0.561,0.691,0.4155,0.4694,0.4095,0.3959,0.3483,0.3926,0.3944,0.3562,0.3563,0.3985,0.3097,0,0,0,S0403,3,2024-W03
1.0,1.0,0.6246,0.3598,0.4367,0.5896,0.5725,0.7245,0.6432,0.3646,0.3236,0.438,0.3532,0.3552,0.3794,0.4251,0.3898,0.4257,0.4306,0.3133,1,1,0,S0403,4,2024-W04
1.0,0.9142,0.7814,0.371,0.4462,0.5919,0.6481,0.5849,0.58,0.4819,0.2894,0.4511,0.397,0.3134,0.4966,0.4226,0.3417,0.441,0.4714,0.2771,0,1,0,S0403,5,2024-W05
1.0,0.7789,0.5195,0.3588,0.47,0.4887,0.7151,0.6373,0.7636,0.3586,0.3402,0.4585,0.3798,0.3774,0.5102,0.5125,0.3665,0.4545,0.4388,0.3508,0,1,1,S0403,6,2024-W06
1.0,0.9033,0.5945,0.3962,0.4223,0.6172,0.6993,0.7409,0.7186,0.3708,0.3787,0.5847,0.3876,0.3652,0.469,0.4077,0.3613,0.5133,0.4323,0.3547,0,1,1,S0403,7,2024-W07
1.0,1.0,0.6944,0.395,0.4979,0.5941,0.6912,0.6652,0.7438,0.5258,0.3818,0.5941,0.3647,0.3073,0.5496,0.4321,0.4117,0.4436,0.5873,0.346,1,1,0,S0403,8,2024-W08
1.0,0.78,0.4658,0.5345,0.2655,0.2244,0.4493,0.2622,0.6689,0.4902,0.4339,0.5761,0.4587,0.296,0.5661,0.5369,0.5513,0.3703,0.2967,0.281,0,1,0,S0404,1,2024-W01
1.0,0.6447,0.5165,0.5656,0.3301,0.1884,0.5311,0.3313,0.7224,0.5891,0.458,0.6213,0.4101,0.2518,0.4731,0.598,0.5294,0.4232,0.2788,0.2397,0,1,0,S0404,2,2024-W02
1.0,0.8545,0.5568,0.572,0.333,0.2996,0.5379,0.3739,0.7543,0.466,0.5197,0.6174,0.3964,0.2536,0.4945,0.608,0.53,0.3871,0.2926,0.2583,0,0,0,S0404,3,2024-W03
1.0,0.8086,0.4668,0.6328,0.295,0.2516,0.5007,0.3022,0.7501,0.4822,0.4816,0.6304,0.4492,0.2505,0.5986,0.6731,0.6192,0.3472,0.2949,0.2987,1,1,0,S0404,4,2024-W04
1.0,0.7042,0.4994,0.6327,0.3116,0.2512,0.59,0.3913,0.747,0.5418,0.4636,0.6742,0.4995,0.302,0.6234,0.6977,0.7176,0.4194,0.2694,0.3014,0,1,0,S0404,5,2024-W05
1.0,0.774,0.3956,0.69,0.3647,0.245,0.5733,0.3193,0.8113,0.4971,0.4815,0.7141,0.4408,0.3127,0.6241,0.6137,0.6293,0.3695,0.3053,0.2617,0,1,1,S0404,6,2024-W06
1.0,0.8907,0.4383,0.7635,0.3371,0.37,0.5573,0.3519,0.8426,0.5111,0.7021,0.7495,0.5087,0.3433,0.5947,0.6206,0.7327,0.5002,0.3291,0.2927,0,0,1,S0404,7,2024-W07
1.0,0.9494,0.5623,0.7541,0.3817,0.241,0.5882,0.3993,0.7174,0.5895,0.4294,0.7465,0.4872,0.3407,0.5121,0.7834,0.6755,0.4395,0.353,0.3346,1,1,0,S0404,8,2024-W08
1.0,0.7418,0.4996,0.4386,0.3986,0.182,0.3324,0.3857,0.6078,0.2703,0.5097,0.5807,0.3497,0.5444,0.5136,0.535,0.4657,0.4266,0.6671,0.4821,0,1,0,S0405,1,2024-W01
1.0,0.7559,0.5141,0.4679,0.3684,0.1965,0.3514,0.3932,0.7225,0.2708,0.4889,0.5254,0.4172,0.5701,0.4924,0.4474,0.5684,0.4147,0.6276,0.601,0,1,0,S0405,2,2024-W02
1.0,0.7978,0.5704,0.4984,0.4056,0.2091,0.3541,0.4715,0.6992,0.2647,0.464,0.6222,0.3793,0.6193,0.5812,0.5499,0.5543,0.4986,0.6199,0.6182,0,1,0,S0405,3,2024-W03
1.0,0.9094,0.4846,0.5276,0.3645,0.1926,0.4245,0.4692,0.7405,0.2347,0.4438,0.6529,0.3598,0.5445,0.5927,0.594,0.4894,0.4927,0.661,0.5415,1,1,0,S0405,4,2024-W04
1.0,0.8358,0.6294,0.6521,0.3536,0.2086,0.4099,0.4834,0.7301,0.2587,0.5328,0.574,0.4033,0.6346,0.5777,0.5843,0.628,0.5272,0.6381,0.6457,0,1,0,S0405,5,2024-W05
1.0,0.7171,0.4447,0.6423,0.3903,0.3266,0.4651,0.4554,0.7864,0.2314,0.6765,0.645,0.4288,0.7102,0.662,0.5637,0.6774,0.4677,0.5705,0.5685,0,0,1,S0405,6,2024-W06
