source,target,type,weight,features
595,1015,takes,0.8,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.8}"
595,1031,takes,0.59,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.59}"
595,1014,takes,0.52,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.52}"
595,1013,takes,0.69,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2024, 'interest_level': 0.69}"
596,1008,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
596,1030,takes,0.61,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.61}"
596,1034,takes,0.64,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.64}"
596,1024,takes,0.74,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.74}"
596,1014,takes,0.78,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.78}"
596,1010,takes,0.46,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.46}"
596,1031,takes,0.78,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.78}"
596,1017,takes,0.65,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.65}"
596,1020,takes,0.72,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.72}"
596,1021,takes,0.81,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.81}"
596,1015,takes,0.6,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.6}"
596,1027,takes,0.61,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.61}"
597,1022,takes,0.7,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.7}"
597,1009,takes,0.85,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.85}"
597,1036,takes,0.74,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.74}"
597,1027,takes,0.82,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.82}"
597,1032,takes,0.78,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.78}"
597,1016,takes,0.58,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.58}"
597,1034,takes,0.5,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.5}"
597,1012,takes,0.78,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.78}"
597,1019,takes,0.48,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.48}"
597,1025,takes,0.88,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.88}"
597,1011,takes,0.76,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.76}"
597,1017,takes,0.85,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.85}"
597,1018,takes,0.82,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.82}"
598,1022,takes,0.69,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.69}"
598,1009,takes,0.7,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.7}"
598,1032,takes,0.74,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.74}"
598,1033,takes,0.91,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.91}"
598,1010,takes,0.65,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.65}"
598,1015,takes,0.77,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.77}"
598,1018,takes,0.76,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.76}"
598,1029,takes,0.57,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.57}"
598,1023,takes,0.76,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.76}"
598,1016,takes,0.76,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.76}"
598,1035,takes,0.64,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.64}"
598,1019,takes,0.4,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.4}"
598,1031,takes,0.65,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2024, 'interest_level': 0.65}"
599,1008,takes,0.81,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.81}"
599,1023,takes,0.66,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.66}"
599,1022,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
599,1015,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
599,1035,takes,0.85,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.85}"
599,1020,takes,0.46,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.46}"
599,1017,takes,0.67,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.67}"
599,1033,takes,0.73,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.73}"
599,1025,takes,0.84,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.84}"
599,1011,takes,0.65,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.65}"
599,1019,takes,0.76,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.76}"
599,1021,takes,0.7,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.7}"
599,1034,takes,0.8,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.8}"
600,1008,takes,0.87,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.87}"
600,1023,takes,0.72,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.72}"
600,1010,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
600,1029,takes,0.58,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.58}"
600,1032,takes,0.91,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.91}"
600,1034,takes,0.66,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.66}"
600,1036,takes,0.68,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.68}"
600,1030,takes,0.51,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.51}"
600,1020,takes,0.51,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.51}"
600,1026,takes,0.76,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.76}"
600,1012,takes,0.76,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.76}"
600,1013,takes,0.83,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.83}"
600,1028,takes,0.77,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.77}"
600,1033,takes,0.87,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.87}"
601,1009,takes,0.74,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.74}"
601,1013,takes,0.71,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.71}"
601,1012,takes,0.79,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.79}"
601,1020,takes,0.48,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.48}"
601,1024,takes,0.67,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.67}"
601,1015,takes,0.64,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.64}"
601,1031,takes,0.61,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.61}"
601,1011,takes,0.62,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.62}"
601,1026,takes,0.61,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.61}"
601,1030,takes,0.83,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.83}"
601,1034,takes,0.44,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.44}"
601,1023,takes,0.6,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.6}"
601,1028,takes,0.75,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.75}"
601,1019,takes,0.62,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.62}"
602,1009,takes,0.71,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.71}"
602,1032,takes,0.9,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.9}"
602,1016,takes,0.62,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.62}"
602,1025,takes,0.84,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.84}"
602,1031,takes,0.59,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.59}"
602,1011,takes,0.6,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.6}"
602,1028,takes,0.58,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.58}"
602,1034,takes,0.43,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.43}"
602,1014,takes,0.6,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.6}"
602,1013,takes,0.6,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.6}"
602,1018,takes,0.65,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.65}"
602,1026,takes,0.64,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.64}"
603,1009,takes,0.89,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.89}"
603,1033,takes,0.74,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.74}"
603,1024,takes,0.61,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.61}"
603,1014,takes,0.62,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.62}"
603,1023,takes,0.8,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.8}"
603,1010,takes,0.5,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.5}"
603,1029,takes,0.6,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.6}"
603,1034,takes,0.41,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.41}"
603,1020,takes,0.67,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.67}"
604,1022,takes,0.69,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.69}"
604,1009,takes,0.88,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.88}"
604,1032,takes,0.73,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.73}"
604,1011,takes,0.74,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.74}"
604,1026,takes,0.46,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.46}"
604,1012,takes,0.82,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.82}"
604,1034,takes,0.63,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.63}"
604,1013,takes,0.61,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.61}"
605,1022,takes,0.62,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.62}"
605,1009,takes,0.8,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.8}"
605,1036,takes,0.75,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.75}"
605,1024,takes,0.68,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.68}"
605,1013,takes,0.78,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.78}"
605,1011,takes,0.7,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.7}"
605,1020,takes,0.55,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.55}"
605,1016,takes,0.72,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.72}"
605,1031,takes,0.58,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.58}"
605,1028,takes,0.76,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.76}"
605,1015,takes,0.66,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.66}"
605,1018,takes,0.78,"{'enrollment_status': 1, 'semester': '第六学期', 'year': 2023, 'interest_level': 0.78}"
606,1022,takes,0.76,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.76}"
606,1031,takes,0.59,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.59}"
606,1017,takes,0.8,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.8}"
606,1014,takes,0.78,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.78}"
606,1026,takes,0.77,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.77}"
606,1025,takes,0.78,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.78}"
606,1034,takes,0.75,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.75}"
606,1021,takes,0.84,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.84}"
607,1008,takes,0.75,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.75}"
607,1023,takes,0.72,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.72}"
607,1029,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
607,1022,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
607,1009,takes,0.76,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.76}"
607,1033,takes,0.72,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.72}"
607,1010,takes,0.79,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.79}"
607,1032,takes,0.75,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.75}"
607,1034,takes,0.7,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.7}"
607,1035,takes,0.6,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.6}"
607,1028,takes,0.78,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.78}"
607,1018,takes,0.78,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.78}"
607,1031,takes,0.58,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.58}"
607,1016,takes,0.71,"{'enrollment_status': 1, 'semester': '第五学期', 'year': 2023, 'interest_level': 0.71}"
608,1008,takes,0.63,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.63}"
608,1023,takes,0.64,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.64}"
608,1009,takes,0.85,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.85}"
608,1033,takes,0.73,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.73}"
608,1032,takes,0.52,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.52}"
608,1034,takes,0.8,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.8}"
608,1035,takes,0.72,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.72}"
608,1018,takes,0.71,"{'enrollment_status': 1, 'semester': '第二学期', 'year': 2023, 'interest_level': 0.71}"
608,1019,takes,0.8,"{'enrollment_status': 1, 'semester': '第三学期', 'year': 2023, 'interest_level': 0.8}"
608,1031,takes,0.64,"{'enrollment_status': 1, 'semester': '第四学期', 'year': 2023, 'interest_level': 0.64}"
609,1022,takes,0.76,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.76}"
609,1030,takes,0.6,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.6}"
609,1031,takes,0.77,"{'enrollment_status': 1, 'semester': '第一学期', 'year': 2023, 'interest_level': 0.77}"
